beta_0,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,height_cm,shoulder_width_cm,chest_circumference_cm,waist_circumference_cm,hip_circumference_cm,arm_length_cm,leg_length_cm
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,0.0,188.6196255683899,45.38407027721405,95.98331451416016,52.41524577140808,96.63453698158264,49.65224862098694,98.26481938362122
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,5.0,189.51983451843262,46.51557803153992,94.42028999328613,51.05472207069397,95.64105272293091,49.86712485551834,98.66878986358643
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,0.0,-5.0,187.13175058364868,43.96184980869293,104.53602075576782,60.28158664703369,104.95514869689941,50.88059604167938,97.08834290504456
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,0.0,0.0,188.03982734680176,45.140841603279114,103.08514833450317,58.766019344329834,103.7318468093872,51.08562111854553,97.48457968235016
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,0.0,5.0,188.98931741714478,46.244412660598755,101.62684917449951,57.309168577194214,102.33303308486938,51.297008991241455,97.88506925106049
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,5.0,-5.0,186.56083345413208,43.93576979637146,110.80508232116699,66.78330898284912,111.4140510559082,52.32279896736145,96.32752239704132
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,5.0,0.0,187.5103235244751,45.01715898513794,109.33475494384766,65.12167453765869,109.29404497146606,52.52458155155182,96.72009348869324
0.0,-5.0,5.0,5.0,5.0,5.0,-5.0,5.0,5.0,5.0,188.45980167388916,44.13430392742157,107.89092779159546,63.929784297943115,108.28769207000732,52.732592821121216,97.11690843105316
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,-5.0,-5.0,185.5621337890625,43.22245121002197,73.62967729568481,56.010764837265015,72.02566862106323,49.846749007701874,94.04650926589966
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,-5.0,0.0,186.46235466003418,42.38713085651398,71.90771102905273,54.43786978721619,70.62489986419678,50.0387504696846,94.44779455661774
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,-5.0,5.0,187.3625636100769,43.02428364753723,71.02566361427307,52.200061082839966,69.30195689201355,50.23714303970337,94.85373198986053
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,0.0,-5.0,184.97449159622192,41.045644879341125,78.96851301193237,61.78244352340698,79.27495241165161,51.29580199718475,93.28019618988037
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,0.0,0.0,185.87470054626465,41.56612753868103,77.9802918434143,60.065555572509766,77.77424454689026,51.48472189903259,93.678018450737
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,0.0,5.0,186.77492141723633,42.253872752189636,76.72495245933533,58.458411693573,76.40663385391235,51.679909229278564,94.08049285411835
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,5.0,-5.0,184.38682556152344,38.26106786727905,84.14328694343567,68.26345324516296,85.14038920402527,52.749764919281006,92.53066778182983
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,5.0,0.0,185.28704643249512,39.26339149475098,83.51108431816101,66.66034460067749,83.03976058959961,52.935731410980225,92.92485117912292
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,-5.0,5.0,5.0,186.21392250061035,39.88613784313202,82.66612887382507,64.75140452384949,81.4984679222107,53.127846121788025,93.32366287708282
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,-5.0,-5.0,185.89088916778564,42.90804862976074,81.16479516029358,51.13650560379028,80.2199125289917,49.978840351104736,94.18191015720367
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,-5.0,0.0,186.79111003875732,43.60947608947754,79.81999516487122,49.721547961235046,79.03801202774048,50.17542839050293,94.5858508348465
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,-5.0,5.0,187.69131898880005,44.47299242019653,78.31382155418396,48.37905466556549,78.0860424041748,50.37845075130463,94.99427378177643
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,-5.0,185.30324697494507,40.85601568222046,87.15870380401611,57.302165031433105,87.58108019828796,51.42551064491272,93.40478181838989
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,186.2034559249878,41.45684838294983,86.11727356910706,55.82782030105591,85.93546748161316,51.618966460227966,93.8052237033844
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,187.1148943901062,42.22263991832733,84.7451388835907,54.19415831565857,84.67767238616943,51.818716526031494,94.21012997627258
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,-5.0,184.71559286117554,39.54656422138214,93.72103810310364,63.76804709434509,94.41499710083008,52.87719964981079,92.64416098594666
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,185.63588857650757,40.83384871482849,92.27508902549744,61.92808151245117,92.34702587127686,53.06764543056488,93.0408775806427
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,5.0,186.5853786468506,41.796523332595825,90.86945652961731,60.01799702644348,90.69057106971741,53.26426029205322,93.44206154346466
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,-5.0,-5.0,186.2196445465088,43.07730793952942,89.22040462493896,46.277159452438354,89.322829246521,50.11611878871918,94.3660706281662
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,-5.0,0.0,187.11986541748047,44.06125247478485,87.78963088989258,45.09158134460449,87.89956569671631,50.31730532646179,94.77282166481018
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,-5.0,5.0,188.0200743675232,46.190547943115234,86.33975386619568,44.417786598205566,86.87993884086609,50.52492320537567,95.18391489982605
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,-5.0,185.6320023536682,41.50573015213013,95.42298316955566,52.35635042190552,96.5508222579956,51.560330390930176,93.57891976833344
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,186.53686046600342,43.0677056312561,93.59703660011292,51.49237513542175,95.05431652069092,51.75832509994507,93.98212730884552
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,187.48635053634644,44.17979419231415,92.68534779548645,50.10875463485718,93.54780912399292,51.96262300014496,94.38967108726501
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,-5.0,185.05785465240479,41.04068577289581,102.2523283958435,58.608078956604004,103.02188396453857,53.0096560716629,92.8079754114151
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,186.0073447227478,42.197051644325256,100.76565742492676,57.45246410369873,101.39937400817871,53.2045841217041,93.20743978023529
0.0,-5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,186.95683479309082,41.92083477973938,99.30702447891235,56.00020885467529,99.9263048171997,53.40569615364075,93.61122846603394
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,-5.0,184.06237363815308,41.70841574668884,65.90923070907593,49.01103377342224,63.242024183273315,50.54110586643219,90.5543327331543
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,0.0,184.9626064300537,41.76548421382904,64.55462574958801,47.663456201553345,61.9141161441803,50.726038217544556,90.96324145793915
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,5.0,185.8628273010254,41.31454825401306,62.87006735801697,46.293655037879944,60.64314842224121,50.91733634471893,91.37685596942902
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,0.0,-5.0,183.4747314453125,39.97443914413452,71.56156897544861,55.26636838912964,70.74266076087952,51.997023820877075,89.77769613265991
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,0.0,0.0,184.37495231628418,39.443108439445496,69.54971551895142,53.805702924728394,69.11503076553345,52.17907130718231,90.18305838108063
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,0.0,5.0,185.2751612663269,39.885687828063965,68.26580762863159,52.07953453063965,67.71494150161743,52.3673415184021,90.59313535690308
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,5.0,-5.0,182.88707733154297,37.91242241859436,77.18019485473633,62.07001805305481,77.19841599464417,53.45757603645325,89.01817202568054
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,5.0,0.0,183.78729820251465,37.35848367214203,75.79636573791504,60.21376848220825,75.667804479599,53.63685488700867,89.4197940826416
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,-5.0,5.0,5.0,184.710955619812,37.4117910861969,74.46308732032776,58.64456295967102,74.19601082801819,53.822216391563416,89.82612490653992
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,-5.0,-5.0,184.39112901687622,42.16904938220978,73.08102250099182,43.79459023475647,72.40684032440186,50.66863298416138,90.69330096244812
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,-5.0,0.0,185.2913498878479,41.45107865333557,71.70619368553162,42.61142909526825,70.45925259590149,50.85815191268921,91.10479950904846
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,-5.0,5.0,186.19157075881958,42.077624797821045,70.15154361724854,41.8410450220108,69.42983269691467,51.05403959751129,91.52086973190308
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,-5.0,183.80348682403564,40.16662240028381,78.9633572101593,50.02802014350891,78.99258732795715,52.122288942337036,89.90545868873596
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,184.70370769500732,39.25348520278931,77.13697552680969,48.88736605644226,77.52306461334229,52.30884552001953,90.3133898973465
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,185.6119155883789,39.776405692100525,75.78602433204651,47.55438566207886,76.09708309173584,52.50164866447449,90.72586297988892
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,-5.0,183.21584463119507,37.863218784332275,85.29718518257141,56.74561262130737,85.42630672454834,53.58065366744995,89.13443088531494
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,184.13292169570923,38.30220699310303,83.85303616523743,55.09181022644043,83.8758647441864,53.764379024505615,89.53853845596313
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,185.08241176605225,38.85590732097626,82.45376944541931,53.68059277534485,82.42248296737671,53.95422279834747,89.94718790054321
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,-5.0,184.71988439559937,41.972002387046814,80.88042140007019,40.03264307975769,80.88356852531433,50.80133080482483,90.88303744792938
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,0.0,185.62010526657104,42.65978932380676,79.45401072502136,38.7955516576767,79.46774959564209,50.99542438983917,91.29734635353088
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,5.0,186.52031421661377,43.560245633125305,78.11087965965271,37.62334883213043,78.16305756568909,51.19589567184448,91.71607494354248
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,-5.0,184.1322422027588,39.976996183395386,87.03312873840332,45.31104862689972,87.85070180892944,52.25261151790619,90.08488655090332
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,185.03389358520508,40.56418538093567,85.36478281021118,43.977090716362,86.30102872848511,52.44368612766266,90.49559831619263
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,185.98337173461914,41.36691689491272,83.98910760879517,42.910945415496826,84.82667803764343,52.64102518558502,90.91069400310516
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-5.0,183.5548758506775,39.02239203453064,93.36000680923462,51.54423117637634,94.23784017562866,53.708720207214355,89.30323123931885
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,184.50437784194946,38.25048208236694,91.90725088119507,50.133633613586426,92.71607995033264,53.896892070770264,89.71007168292999
0.0,-5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,185.45386791229248,38.98821473121643,90.74115753173828,49.142709374427795,91.23867750167847,54.09121215343475,90.121328830719
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,180.21810054779053,47.23454713821411,87.36695051193237,76.18825435638428,88.9580249786377,54.30912375450134,110.78779101371765
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,181.1598300933838,46.425387263298035,84.7147524356842,74.3896484375,87.56643533706665,54.511553049087524,111.16868853569031
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,182.10304975509644,48.57219457626343,85.56294441223145,73.04267883300781,86.26124858856201,54.71981167793274,111.55428290367126
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,179.65373992919922,45.86479663848877,94.30664777755737,83.42223763465881,95.26832103729248,55.748963356018066,110.03745794296265
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,180.5966854095459,46.819519996643066,89.24355506896973,81.76425099372864,93.87355446815491,55.948227643966675,110.4155421257019
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,181.57861232757568,45.99742591381073,90.20052552223206,80.38184642791748,91.70845746994019,56.15323185920715,110.79825758934021
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,179.09096479415894,44.04006004333496,99.96431469917297,91.1503255367279,101.08165740966797,57.19366669654846,109.30229425430298
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,180.0745725631714,44.9063777923584,98.50625395774841,89.44042921066284,100.36983489990234,57.38990902900696,109.67735648155212
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,181.08853101730347,45.82388401031494,98.75363111495972,87.90814876556396,98.94890189170837,57.59177803993225,110.05707383155823
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,180.54125308990479,45.37973403930664,97.24036455154419,71.0673451423645,97.98907041549683,54.439789056777954,110.88764071464539
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,0.0,181.48300647735596,46.54032588005066,96.73189520835876,69.6759819984436,96.51331901550293,54.64652478694916,111.2713098526001
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,5.0,182.43308067321777,45.241132378578186,95.32073140144348,67.90390610694885,95.14623880386353,54.85910177230835,111.65948510169983
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,-5.0,179.9753189086914,45.422762632369995,103.4447431564331,78.10143828392029,104.36124801635742,55.87755739688873,110.12762784957886
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,180.93547821044922,46.458593010902405,101.90212726593018,76.72171592712402,102.8890609741211,56.08108937740326,110.50840616226196
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,181.93359375,46.973419189453125,101.14425420761108,74.53675270080566,101.48309469223022,56.290361285209656,110.89366674423218
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,179.43861484527588,45.589447021484375,108.21336507797241,85.30386090278625,111.12596988677979,57.32027888298035,109.382563829422
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,180.4308295249939,44.712308049201965,107.1346640586853,83.71613025665283,109.59548950195312,57.52072334289551,109.76027250289917
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,181.44352436065674,45.19462585449219,107.11038112640381,81.70981407165527,108.07181596755981,57.7268123626709,110.14246940612793
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,180.864417552948,45.492079854011536,105.62565326690674,65.78118801116943,106.50529861450195,54.57528233528137,111.02923154830933
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,181.80794715881348,46.77343964576721,104.30407524108887,64.2943799495697,104.7049880027771,54.786333441734314,111.41575574874878
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,182.79894590377808,45.54203748703003,102.92296409606934,63.245296478271484,103.09183597564697,55.003225803375244,111.8066132068634
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,180.30753135681152,44.392263889312744,112.17576265335083,72.61534929275513,113.18622827529907,56.01092278957367,110.26002764701843
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,181.2997579574585,43.66157650947571,110.74389219284058,71.13402485847473,111.00881099700928,56.21871054172516,110.64362525939941
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,182.2919726371765,45.45855522155762,110.1825475692749,69.86321210861206,109.1953992843628,56.43225610256195,111.03154420852661
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,179.80289459228516,46.2518572807312,118.1314468383789,79.52088713645935,120.87130546569824,57.45157599449158,109.5055878162384
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,180.79510927200317,44.92715001106262,117.8126335144043,78.00886631011963,119.02807950973511,57.65622854232788,109.88609790802002
0.0,0.0,-5.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,5.0,181.79850578308105,47.22620248794556,116.43441915512085,76.64854526519775,117.21065044403076,57.86653757095337,110.27090549468994
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,-5.0,178.65562438964844,46.3711678981781,80.75417280197144,69.04549598693848,80.40291666984558,54.984378814697266,107.26208090782166
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,0.0,179.59856986999512,46.96815013885498,79.81632947921753,67.88050532341003,79.01608943939209,55.18018305301666,107.64929056167603
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,-5.0,5.0,180.5415153503418,46.11613750457764,79.04080152511597,65.90489149093628,77.7484118938446,55.38179278373718,108.04120898246765
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,0.0,-5.0,178.0928611755371,46.120432019233704,86.2286388874054,75.62171220779419,86.72270178794861,56.43109977245331,106.50333166122437
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,0.0,0.0,179.03579473495483,45.213377475738525,84.7204327583313,74.78411197662354,85.28697490692139,56.62390887737274,106.88765048980713
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,0.0,5.0,180.00085353851318,44.30631995201111,83.8649034500122,72.84814119338989,83.92198085784912,56.8224161863327,107.27665424346924
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,5.0,-5.0,177.53007411956787,43.75239610671997,92.18624234199524,82.35028982162476,92.89648532867432,57.88241624832153,105.7600200176239
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,5.0,0.0,178.50244045257568,43.03438067436218,89.73202705383301,81.99787735939026,92.17337369918823,58.072346448898315,106.14127516746521
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,-5.0,5.0,5.0,179.51077222824097,42.96710789203644,87.2882604598999,80.18483519554138,90.70205092430115,58.26787054538727,106.527179479599
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,-5.0,-5.0,178.97720336914062,46.065446734428406,89.17440176010132,63.48624229431152,89.02922868728638,55.11091351509094,107.36446976661682
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,-5.0,0.0,179.9201488494873,45.25628685951233,87.85593509674072,61.91955208778381,87.59565949440002,55.311018228530884,107.75437951087952
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,-5.0,5.0,180.86822032928467,46.293655037879944,86.55005693435669,60.43146252632141,85.78346967697144,55.51692545413971,108.14882516860962
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,-5.0,178.4144401550293,45.16068696975708,95.44040560722351,70.22722363471985,95.65721154212952,56.55565559864044,106.59570097923279
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,0.0,179.37136888504028,43.98470222949982,93.56340169906616,68.7408447265625,94.17019486427307,56.75269961357117,106.98266625404358
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,0.0,5.0,180.3635835647583,44.94585990905762,93.01578998565674,66.9096291065216,92.66865253448486,56.955453753471375,107.37414956092834
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,-5.0,177.8745174407959,43.48978400230408,101.1785626411438,76.96598172187805,103.05496454238892,58.0050528049469,105.84214925765991
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,0.0,178.86673212051392,44.01647746562958,100.54823160171509,75.51780939102173,101.48787498474121,58.199167251586914,106.22600317001343
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,5.0,5.0,179.86575365066528,42.60795712471008,99.19669032096863,74.18646812438965,100.0434398651123,58.39889049530029,106.61431550979614
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,-5.0,179.29879426956177,42.841047048568726,97.30281233787537,58.67246985435486,97.46642112731934,55.24227023124695,107.51006007194519
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,0.0,180.24173974990845,44.051286578178406,96.03686332702637,57.46787786483765,95.81003189086914,55.44665455818176,107.90279507637024
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,-5.0,5.0,181.23250007629395,43.39373707771301,94.74958181381226,55.784326791763306,94.46964263916016,55.65687119960785,108.29989314079285
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,-5.0,178.74343395233154,43.08393895626068,103.63608598709106,65.1591956615448,103.75492572784424,56.684938073158264,106.7318320274353
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,0.0,179.73564863204956,44.139137864112854,102.2457480430603,63.825803995132446,102.49491930007935,56.88621997833252,107.12158679962158
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,0.0,5.0,180.72786331176758,42.79078245162964,100.47459602355957,62.17973232269287,101.10573768615723,57.09322690963745,107.51568078994751
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,-5.0,178.23878526687622,44.69954073429108,110.56884527206421,71.98249101638794,110.7290267944336,58.1323504447937,105.96862435340881
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,0.0,179.23102378845215,43.28589737415314,109.13033485412598,70.41458487510681,109.58383083343506,58.33064019680023,106.35520815849304
0.0,0.0,-5.0,-5.0,-5.0,-5.0,0.0,5.0,5.0,5.0,180.2232265472412,44.30401921272278,107.73675441741943,68.91322731971741,108.2544207572937,58.534568548202515,106.74609541893005
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,-5.0,177.09474563598633,45.99476456642151,73.46436977386475,61.33412718772888,71.86450958251953,55.671608448028564,103.74917984008789
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,0.0,178.037691116333,45.036038756370544,72.15527296066284,59.561699628829956,70.38630843162537,55.86089491844177,104.14303541183472
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,-5.0,5.0,178.98062467575073,45.53008675575256,70.8703875541687,57.52304792404175,69.08782124519348,56.055948138237,104.54162955284119
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,-5.0,176.53197050094604,44.31794285774231,79.59128022193909,66.52374267578125,78.20215225219727,57.12488889694214,102.9815673828125
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,0.0,177.47490406036377,44.622135162353516,77.97682881355286,65.7503604888916,76.76187753677368,57.31132924556732,103.37247252464294
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,0.0,5.0,178.43520641326904,43.715083599090576,76.17321014404297,64.10925388336182,75.42285919189453,57.50343203544617,103.76806259155273
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,-5.0,175.96919536590576,41.67442321777344,84.09538269042969,72.97728657722473,85.10935306549072,58.58250856399536,102.22966074943542
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,0.0,176.9383430480957,42.55993068218231,83.40427875518799,71.35249376296997,84.04589891433716,58.76622200012207,102.61743068695068
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,-5.0,5.0,5.0,177.93301343917847,41.293373703956604,82.42937326431274,70.54937481880188,82.60027766227722,58.955493569374084,103.00986766815186
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,-5.0,177.41632461547852,44.03480887413025,81.02014064788818,56.54677152633667,80.20939826965332,55.79405426979065,103.85410189628601
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,0.0,178.3592700958252,44.649821519851685,79.71071004867554,55.222129821777344,78.85050773620605,55.98761439323425,104.2506217956543
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,-5.0,5.0,179.30411100387573,45.08805572986603,78.41395735740662,53.31057906150818,77.09082961082458,56.18695914745331,104.65166568756104
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,-5.0,176.85354948043823,45.57950496673584,87.08434700965881,63.00826668739319,85.94242930412292,57.245421409606934,103.0761182308197
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,0.0,177.8072714805603,44.34695243835449,85.50580739974976,61.53531074523926,84.77945923805237,57.43608474731445,103.46961617469788
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,0.0,5.0,178.79948616027832,43.439897894859314,83.69027972221375,59.537726640701294,83.46725106239319,57.63242244720459,103.86762022972107
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,-5.0,176.31042003631592,42.90006756782532,93.38352680206299,68.66439580917358,93.61456632614136,58.70119333267212,102.31360793113708
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,0.0,177.30262279510498,42.44517385959625,91.97409749031067,66.81854724884033,92.1891987323761,58.88907313346863,102.70389914512634
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,0.0,5.0,5.0,178.294837474823,41.166043281555176,90.61427116394043,64.128977060318,90.41333794593811,59.082525968551636,103.09869647026062
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,-5.0,177.7379035949707,40.85438549518585,89.08299207687378,52.062588930130005,89.04367685317993,55.92128038406372,104.00381088256836
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,0.0,178.68084907531738,42.182302474975586,87.6809298992157,50.84044337272644,87.45012283325195,56.1191201210022,104.40309643745422
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,-5.0,5.0,179.66840267181396,41.40334725379944,86.32924556732178,49.59711134433746,86.07944250106812,56.32273852825165,104.80675101280212
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,-5.0,177.1793246269226,43.25331747531891,95.42078375816345,57.98819661140442,95.1986312866211,57.37065076828003,103.21608185768127
0.0,0.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,178.17155122756958,42.38295555114746,93.83246898651123,56.57874345779419,93.74805092811584,57.565537095069885,103.61231565475464
